Probe_ID,logFC,AveExpr,t,P.Value,adj.P.Val,B,Gene_Symbol
211287_x_at,0.308416667,4.641581028,5.465644745,1.10E-07,0.001878505,7.268799227,CSF2RA
212425_at,-0.426224638,4.644822134,-5.38073339,1.69E-07,0.001878505,6.882698273,SCAMP1
204981_at,-0.498173913,7.491264822,-5.205374212,4.00E-07,0.002130366,6.100356276,SLC22A18
219831_at,-0.264505435,5.152019763,-5.175988387,4.61E-07,0.002130366,5.971262795,CDKL3
219831_at,-0.264505435,5.152019763,-5.175988387,4.61E-07,0.002130366,5.971262795,None
200934_at,0.467251812,10.68851383,5.130820073,5.74E-07,0.002130366,5.773971895,DEK
212156_at,-0.225731884,7.176980237,-5.075712931,7.47E-07,0.002378056,5.535143487,VPS39
219609_at,-0.236699275,5.43226087,-5.016853951,9.88E-07,0.002478672,5.282345744,WDR25
205596_s_at,0.387947464,8.72027668,5.014106704,1.00E-06,0.002478672,5.270604475,SMURF2
209838_at,-0.289088768,5.901565217,-4.967929951,1.24E-06,0.002715542,5.074031623,COPS2
218220_at,-0.305467391,7.224766798,-4.925311088,1.52E-06,0.002715542,4.893914142,MYG1
206373_at,1.433088768,6.247173913,4.919024362,1.57E-06,0.002715542,4.867451748,ZIC1
202270_at,0.801605072,9.513695652,4.904785992,1.67E-06,0.002715542,4.807620699,GBP1
200719_at,-0.37225,7.857205534,-4.900430846,1.71E-06,0.002715542,4.789348173,SKP1
220624_s_at,1.106788043,5.373150198,4.820742757,2.47E-06,0.003662617,4.457351907,ELF5
208712_at,-0.824291667,9.211166008,-4.787744811,2.87E-06,0.003892649,4.321183795,CCND1
210958_s_at,-0.494528986,6.882932806,-4.780085783,2.97E-06,0.003892649,4.289688386,MAST4
201825_s_at,-0.615280797,8.797940711,-4.751090814,3.39E-06,0.003974232,4.170832099,SCCPDH
205074_at,-0.560730072,7.001426877,-4.683059319,4.61E-06,0.005065454,3.894306204,SLC22A5
213627_at,-0.503456522,8.42958498,-4.646926354,5.42E-06,0.005065454,3.748783908,MAGED2
209975_at,-0.47284058,5.200782609,-4.638512229,5.63E-06,0.005065454,3.715031447,CYP2E1
205696_s_at,-1.072605072,4.5763083,-4.615243921,6.24E-06,0.005065454,3.621958431,GFRA1
221954_at,-0.238038043,7.421422925,-4.613575258,6.29E-06,0.005065454,3.615298805,OSER1
201073_s_at,0.250038043,6.320110672,4.608534138,6.43E-06,0.005065454,3.595191929,SMARCC1
204061_at,0.598346014,6.839505929,4.608193325,6.44E-06,0.005065454,3.593833234,PRKX
203693_s_at,0.501646739,8.78986166,4.575470911,7.44E-06,0.005065454,3.463772524,E2F3
205352_at,-0.648378623,7.107881423,-4.572725334,7.53E-06,0.005065454,3.452895045,SERPINI1
202097_at,0.30707971,8.892770751,4.562720855,7.87E-06,0.005065454,3.413305399,NUP153
205059_s_at,-0.385273551,6.51616996,-4.559538505,7.98E-06,0.005065454,3.400727462,IDUA
41660_at,-0.805233696,8.269972332,-4.558242139,8.03E-06,0.005065454,3.395605811,CELSR1
209173_at,-1.7285,9.155743083,-4.555717158,8.12E-06,0.005065454,3.385633682,AGR2
204060_s_at,0.533548913,7.005660079,4.553772169,8.19E-06,0.005065454,3.377955326,PRKY
203377_s_at,0.253382246,4.627229249,4.524299855,9.32E-06,0.005312072,3.261942593,CDC40
204434_at,-0.293445652,7.031980237,-4.522168455,9.40E-06,0.005312072,3.25357725,SPATA2
218065_s_at,-0.241019928,9.122490119,-4.518883548,9.54E-06,0.005312072,3.240691097,TMEM9B
219272_at,-0.269351449,6.087703557,-4.474353788,1.16E-05,0.00619976,3.066786509,TRIM62
208682_s_at,-0.607405797,9.24316996,-4.46909947,1.18E-05,0.00619976,3.046362338,SNORA11
205225_at,-1.548811594,8.340162055,-4.465103958,1.21E-05,0.00619976,3.030844868,ESR1
204750_s_at,0.495867754,4.257644269,4.45450546,1.26E-05,0.00619976,2.989740021,DSC2
202269_x_at,0.716438406,8.759272727,4.44612294,1.31E-05,0.00619976,2.957288041,GBP1P1
218776_s_at,-0.363431159,7.313936759,-4.436258647,1.37E-05,0.00619976,2.919165778,TMEM62
218776_s_at,-0.363431159,7.313936759,-4.436258647,1.37E-05,0.00619976,2.919165778,CCNDBP1
219849_at,-0.257643116,5.704130435,-4.433962189,1.38E-05,0.00619976,2.910301007,ZNF671
205597_at,-0.967494565,5.188893281,-4.433510982,1.38E-05,0.00619976,2.908559717,SLC44A4
206134_at,1.072827899,7.876920949,4.431800434,1.39E-05,0.00619976,2.901959767,ADAMDEC1
217986_s_at,0.283358696,8.402007905,4.426027872,1.43E-05,0.006231032,2.879702926,BAZ1A
202071_at,-0.443217391,9.646992095,-4.400702336,1.59E-05,0.006677524,2.782347807,SDC4
213970_at,-0.314724638,6.914079051,-4.392784313,1.65E-05,0.006677524,2.752007038,RABL3
203922_s_at,0.517586957,6.420529644,4.389475625,1.67E-05,0.006677524,2.739342351,CYBB
219135_s_at,-0.271605072,5.743675889,-4.382696386,1.72E-05,0.006677524,2.713418744,LMF1
204378_at,-0.577572464,5.287806324,-4.380666156,1.73E-05,0.006677524,2.705661831,BCAS1
214202_at,-0.273505435,6.115347826,-4.378285258,1.75E-05,0.006677524,2.696569012,PGGT1B
202851_at,-0.284996377,6.142501976,-4.378046387,1.75E-05,0.006677524,2.695656978,AAGAB
204399_s_at,-0.198807971,5.131703557,-4.375825499,1.77E-05,0.006677524,2.68717943,EML2
203453_at,-1.027106884,7.191711462,-4.363578642,1.86E-05,0.006698148,2.640496605,SCNN1A
218692_at,-0.857483696,6.392754941,-4.36285959,1.87E-05,0.006698148,2.637759168,SYBU
216675_at,-0.47382971,4.954197628,-4.359215135,1.90E-05,0.006698148,2.623890607,LINC01503
222256_s_at,-0.260393116,6.391608696,-4.358966673,1.90E-05,0.006698148,2.622945473,JMJD7-PLA2G4B
222256_s_at,-0.260393116,6.391608696,-4.358966673,1.90E-05,0.006698148,2.622945473,JMJD7
206978_at,0.708269928,6.412300395,4.343152885,2.03E-05,0.006858436,2.56288518,CCR2
213975_s_at,0.532798913,11.59390119,4.326706485,2.18E-05,0.007242948,2.50061971,LYZ
203406_at,-0.212543478,8.796403162,-4.318531555,2.25E-05,0.007368407,2.469744744,MFAP1
201468_s_at,-0.771271739,9.075794466,-4.315668708,2.28E-05,0.007368407,2.458944173,NQO1
212495_at,-0.486130435,7.989245059,-4.296885474,2.47E-05,0.007750007,2.388233118,KDM4B
203915_at,1.065612319,9.895762846,4.29221188,2.52E-05,0.007766142,2.370679965,CXCL9
210096_at,-1.021960145,5.418316206,-4.289775304,2.54E-05,0.007766142,2.361535121,CYP4B1
219001_s_at,-0.496728261,7.712778656,-4.277922677,2.67E-05,0.00785284,2.317113803,DCAF10
204508_s_at,-1.062300725,7.326031621,-4.27555487,2.70E-05,0.00785284,2.308252345,CA12
205291_at,0.565130435,7.333865613,4.275299617,2.70E-05,0.00785284,2.307297318,IL2RB
203828_s_at,0.56525,6.068648221,4.272055385,2.74E-05,0.00785284,2.295163307,IL32
205012_s_at,-0.27832971,7.882711462,-4.271313478,2.75E-05,0.00785284,2.292389551,HAGH
210606_x_at,0.390730072,5.206600791,4.257295441,2.92E-05,0.008081334,2.240058159,KLRD1
202641_at,-0.331335145,8.851695652,-4.252679526,2.97E-05,0.008081334,2.222858569,ARL3
209404_s_at,-0.192668478,8.154426877,-4.250465978,3.00E-05,0.008081334,2.214616238,TMED7
201833_at,0.357273551,9.305324111,4.249558912,3.01E-05,0.008081334,2.211239765,HDAC2
214745_at,0.645219203,6.471648221,4.231434812,3.25E-05,0.008610334,2.143904169,PLCH1
210720_s_at,-0.43579529,6.856391304,-4.227988729,3.29E-05,0.008631629,2.131129087,NECAB3
221577_x_at,-0.776365942,6.068513834,-4.225007681,3.33E-05,0.008637422,2.120085166,GDF15
213915_at,0.627663043,6.258561265,4.200615078,3.69E-05,0.009149685,2.029969499,NKG7
210029_at,0.979682971,7.014343874,4.200220031,3.69E-05,0.009149685,2.028513742,IDO1
207551_s_at,0.243297101,8.329027668,4.20009672,3.70E-05,0.009149685,2.028059362,MSL3
218699_at,0.381083333,8.715703557,4.191890959,3.82E-05,0.009360696,1.99784836,RAB29
212692_s_at,-0.429307971,8.861296443,-4.188892812,3.87E-05,0.009374053,1.986822838,LRBA
204623_at,-1.457817029,8.133288538,-4.182847848,3.97E-05,0.009506959,1.9646135,TFF3
204002_s_at,-0.333422101,6.282083004,-4.178955389,4.03E-05,0.009557638,1.950327156,ICA1
217726_at,-0.240567029,8.962059289,-4.168707382,4.21E-05,0.009863674,1.91276918,COPZ1
205474_at,0.258132246,8.754731225,4.161173317,4.34E-05,0.009955965,1.885208338,CRLF3
211712_s_at,-1.016695652,5.846458498,-4.157083543,4.41E-05,0.009955965,1.870265308,ANXA9
203528_at,0.428568841,6.940632411,4.156374988,4.42E-05,0.009955965,1.867677714,SEMA4D
204862_s_at,-0.404048913,8.622462451,-4.150902181,4.52E-05,0.009972187,1.847704233,NME3
204578_at,-0.269288043,6.373150198,-4.146084632,4.61E-05,0.009972187,1.830141005,PPIP5K1
203358_s_at,0.656856884,7.792735178,4.145070708,4.63E-05,0.009972187,1.826446813,EZH2
206799_at,-1.661778986,6.431841897,-4.143466147,4.66E-05,0.009972187,1.820602252,SCGB1D2
202996_at,-0.305769928,7.27727668,-4.141862302,4.69E-05,0.009972187,1.814762257,POLD4
209215_at,-0.231793478,7.480533597,-4.139963941,4.73E-05,0.009972187,1.807852385,MFSD10
221861_at,-0.33707971,7.049221344,-4.139265094,4.75E-05,0.009972187,1.805309332,ARRB1
212265_at,0.311541667,10.29948221,4.124825688,5.03E-05,0.010259637,1.752848544,QKI
201134_x_at,-0.189981884,12.03763241,-4.120395323,5.12E-05,0.010259637,1.736784114,COX7C
215532_x_at,0.373637681,3.828162055,4.119513657,5.14E-05,0.010259637,1.733588994,ZNF492
204985_s_at,-0.263193841,7.933007905,-4.118935364,5.15E-05,0.010259637,1.731493603,TRAPPC6A
202720_at,0.357838768,9.771521739,4.117902426,5.18E-05,0.010259637,1.727751486,TES
1405_i_at,0.748702899,8.806865613,4.116738536,5.20E-05,0.010259637,1.723535934,CCL5
201596_x_at,-0.669577899,10.70289328,-4.116586216,5.20E-05,0.010259637,1.722984314,KRT18
207351_s_at,0.327655797,6.289328063,4.112615883,5.29E-05,0.010335001,1.708612192,SH2D2A
217491_x_at,-0.185483696,11.6221581,-4.108503913,5.38E-05,0.010351185,1.693740031,KDM5B
217491_x_at,-0.185483696,11.6221581,-4.108503913,5.38E-05,0.010351185,1.693740031,COX7CP1
217491_x_at,-0.185483696,11.6221581,-4.108503913,5.38E-05,0.010351185,1.693740031,COX7CP2
209492_x_at,-0.208974638,11.03873518,-4.103308374,5.49E-05,0.010351185,1.674967273,ATP5ME
211729_x_at,-0.337043478,9.693731225,-4.100818127,5.55E-05,0.010351185,1.665976703,BLVRA
204207_s_at,0.297181159,5.532853755,4.09970612,5.57E-05,0.010351185,1.661963543,RNGTT
201658_at,-0.272722826,9.095735178,-4.096900419,5.64E-05,0.010351185,1.651842142,ARL1
209733_at,-0.324163043,6.293667984,-4.09586216,5.66E-05,0.010351185,1.648098207,MID2
212947_at,-0.225987319,6.009687747,-4.093076319,5.72E-05,0.010351185,1.63805661,SLC9A8
205948_at,-0.617353261,4.949853755,-4.09148293,5.76E-05,0.010351185,1.632315888,PTPRT
202917_s_at,1.208740942,10.00829249,4.084847034,5.92E-05,0.010379972,1.6084287,S100A8
214398_s_at,0.269942029,5.688272727,4.083918117,5.94E-05,0.010379972,1.605087568,IKBKE
205347_s_at,1.071713768,7.113687747,4.082939739,5.96E-05,0.010379972,1.601569252,TMSB15A
201186_at,-0.221056159,8.600086957,-4.066096662,6.38E-05,0.010816164,1.541115224,LRPAP1
209782_s_at,-0.328628623,5.83029249,-4.065180509,6.41E-05,0.010816164,1.537833153,DBP
200947_s_at,-0.256711957,9.6043083,-4.063670109,6.45E-05,0.010816164,1.532423623,GLUD1
219386_s_at,0.678081522,7.343241107,4.058311905,6.59E-05,0.010934491,1.513247214,SLAMF8
218584_at,-0.326155797,7.257233202,-4.056799953,6.63E-05,0.010934491,1.507840092,TCTN1
211764_s_at,0.261472826,8.608664032,4.048425765,6.85E-05,0.011162682,1.477923634,UBE2D1
203221_at,0.443907609,8.928505929,4.031319535,7.34E-05,0.011515485,1.416979651,TLE1
219687_at,-0.425230072,5.70744664,-4.030890823,7.35E-05,0.011515485,1.415455176,HHAT
203961_at,-0.640927536,8.994679842,-4.029081377,7.40E-05,0.011515485,1.409022452,NEBL
213500_at,-0.237365942,7.397166008,-4.028019632,7.44E-05,0.011515485,1.405249037,COPB2
202088_at,-0.551862319,11.78642688,-4.027657585,7.45E-05,0.011515485,1.40396253,SLC39A6
205692_s_at,0.673835145,6.301300395,4.025724201,7.50E-05,0.011515485,1.3970941,CD38
213198_at,-0.274038043,8.322517787,-4.022606322,7.60E-05,0.011515485,1.386023756,ACVR1B
209740_s_at,-0.508675725,6.183786561,-4.018848821,7.71E-05,0.011546154,1.372692317,PNPLA4
218976_at,-1.088471014,7.458513834,-4.015393951,7.82E-05,0.011546154,1.360444188,DNAJC12
220832_at,0.244474638,4.012837945,4.01520798,7.83E-05,0.011546154,1.35978515,TLR8
205242_at,1.205931159,8.015770751,4.011306843,7.95E-05,0.011649854,1.345966535,CXCL13
204966_at,-0.477342391,4.965071146,-3.99952353,8.33E-05,0.011977565,1.304298892,ADGRB2
206378_at,-1.867289855,8.740043478,-3.999419261,8.33E-05,0.011977565,1.303930658,SCGB2A2
219197_s_at,-1.188427536,7.864513834,-3.990041679,8.65E-05,0.012297556,1.270847348,SCUBE2
204012_s_at,-0.28688587,7.373905138,-3.98820024,8.71E-05,0.012297556,1.264358884,LCMT2
213540_at,-0.381393116,7.408608696,-3.987945661,8.72E-05,0.012297556,1.263462057,HSD17B8
207113_s_at,0.438608696,5.310055336,3.983968872,8.86E-05,0.012361271,1.249459227,TNF
203571_s_at,-1.006224638,9.252857708,-3.982281671,8.92E-05,0.012361271,1.243522047,ADIRF
220239_at,0.601222826,6.138312253,3.981660204,8.94E-05,0.012361271,1.241335686,KLHL7
217834_s_at,0.392057971,8.36670751,3.980329618,8.99E-05,0.012361271,1.236655608,SYNCRIP
210164_at,0.815221014,6.41516996,3.977183887,9.10E-05,0.012439318,1.225596552,GZMB
211042_x_at,0.340550725,8.266007905,3.974229179,9.21E-05,0.012460375,1.215216018,SKP2
212508_at,-0.280945652,8.888324111,-3.971363045,9.31E-05,0.012498863,1.205153117,MOAP1
202850_at,-0.342175725,10.02473913,-3.96700641,9.48E-05,0.012639648,1.189869291,ABCD3
218534_s_at,-0.213916667,7.672213439,-3.960423424,9.72E-05,0.012818706,1.166802909,AGGF1
222275_at,-0.591443841,7.237822134,-3.950433812,0.000101149,0.013141031,1.131864032,MRPS30
218211_s_at,-1.08265942,9.314142292,-3.949650431,0.000101461,0.013141031,1.129127409,MLPH
216750_at,-0.242552536,5.287256917,-3.946032807,0.000102915,0.013212515,1.116495968,APBB2
205488_at,0.712615942,6.876328063,3.942936928,0.000104175,0.013212515,1.105694333,GZMA
206754_s_at,-1.234994565,5.984873518,-3.942690947,0.000104276,0.013212515,1.104836416,CYP2B6
206754_s_at,-1.234994565,5.984873518,-3.942690947,0.000104276,0.013212515,1.104836416,CYP2B7P
204811_s_at,-0.59990942,5.830442688,-3.94242299,0.000104386,0.013212515,1.103901903,CACNA2D2
218471_s_at,-0.383943841,7.709173913,-3.939112913,0.000105752,0.013309774,1.092362466,BBS1
201056_at,-0.266346014,6.693778656,-3.933062329,0.000108292,0.013477253,1.071291185,GOLGB1
213923_at,0.272443841,9.369482213,3.925560075,0.000111523,0.01365419,1.045203911,RAP2B
220588_at,-0.506344203,5.734656126,-3.923722512,0.000112328,0.01365419,1.038820898,BCAS4
218868_at,0.631981884,6.709347826,3.922922778,0.00011268,0.01365419,1.03604374,ACTR3B
210976_s_at,-0.350041667,7.954735178,-3.922693206,0.000112782,0.01365419,1.035246618,PFKM
210108_at,-0.761969203,5.368913043,-3.92167572,0.000113231,0.01365419,1.031714191,CACNA1D
204497_at,-0.434778986,7.46226087,-3.917821196,0.000114951,0.013767586,1.018339665,ADCY9
218328_at,-0.24573913,7.534545455,-3.913186329,0.000117052,0.013944235,1.002272786,COQ4
209623_at,-0.462992754,9.059011858,-3.907858796,0.000119512,0.014161538,0.98382541,MCCC2
217645_at,-0.348494565,6.505189723,-3.902112171,0.00012222,0.014285123,0.963951636,COX16
217645_at,-0.348494565,6.505189723,-3.902112171,0.00012222,0.014285123,0.963951636,SYNJ2BP-COX16
220173_at,-0.519797101,6.427671937,-3.901981992,0.000122282,0.014285123,0.963501731,BBOF1
208920_at,-0.389726449,6.774031621,-3.901570096,0.000122479,0.014285123,0.962078286,SRI
215223_s_at,0.637936594,8.633683794,3.89094201,0.000127652,0.014728143,0.925395048,SOD2
219971_at,0.312525362,4.814245059,3.886613726,0.000129817,0.01482084,0.910481045,IL21R
220134_x_at,-0.347016304,7.285592885,-3.885464272,0.000130398,0.01482084,0.906522819,EVA1B
205633_s_at,0.265208333,7.594889328,3.883124566,0.000131588,0.014880185,0.89846906,ALAS1
201487_at,0.497427536,9.920422925,3.878555215,0.000133942,0.015037385,0.882752712,CTSC
205123_s_at,0.335688406,3.99413834,3.877431964,0.000134527,0.015037385,0.878891771,TMEFF1
205123_s_at,0.335688406,3.99413834,3.877431964,0.000134527,0.015037385,0.878891771,MSANTD3-TMEFF1
203574_at,0.473019928,7.996434783,3.876520066,0.000135004,0.015037385,0.875758036,NFIL3
222201_s_at,0.318617754,8.099901186,3.869650499,0.000138645,0.015248805,0.852171656,CASP8AP2
218436_at,-0.22551087,7.58087747,-3.868557594,0.000139233,0.015248805,0.848422611,SIL1
202519_at,0.268077899,8.446411067,3.868374225,0.000139332,0.015248805,0.847793682,MLXIP
209672_s_at,-0.216208333,4.286343874,-3.867803408,0.00013964,0.015248805,0.845836034,MIOS
201749_at,-0.247652174,7.28015415,-3.860556451,0.000143609,0.015582546,0.821004335,ECE1
40093_at,-0.353594203,7.104347826,-3.858799892,0.000144587,0.015582546,0.81499167,BCAM
215207_x_at,0.252396739,5.608351779,3.858428055,0.000144795,0.015582546,0.813719186,NUS1
215207_x_at,0.252396739,5.608351779,3.858428055,0.000144795,0.015582546,0.813719186,NUS1P1
208749_x_at,-0.208652174,9.364920949,-3.855202075,0.000146609,0.015702017,0.802683946,FLOT1
201305_x_at,0.190664855,10.59140711,3.852749793,0.000148004,0.015772302,0.794300774,ANP32B
217143_s_at,0.545077899,6.211652174,3.851421098,0.000148764,0.015772302,0.789760572,TRDC
218821_at,-0.299849638,7.423043478,-3.849181091,0.000150055,0.015772302,0.782109508,NPEPL1
218821_at,-0.299849638,7.423043478,-3.849181091,0.000150055,0.015772302,0.782109508,STX16-NPEPL1
217756_x_at,-0.185206522,11.681,-3.847294172,0.00015115,0.015772302,0.775667513,SERF2
217756_x_at,-0.185206522,11.681,-3.847294172,0.00015115,0.015772302,0.775667513,HYPK
220768_s_at,-0.237985507,7.127007905,-3.846774436,0.000151453,0.015772302,0.773893609,CSNK1G3
221193_s_at,-0.246827899,7.313134387,-3.846670706,0.000151514,0.015772302,0.773539598,ZCCHC10
34449_at,0.233931159,5.604462451,3.843651021,0.000153287,0.015863244,0.763237584,CASP2
220340_at,-0.48536413,5.365166008,-3.842763125,0.000153812,0.015863244,0.760209782,GREB1L
209224_s_at,-0.255523551,10.28463241,-3.838621557,0.000156283,0.016043852,0.746094834,NDUFA2
218886_at,0.292365942,7.83087747,3.835199728,0.000158353,0.016181808,0.734442978,PAK1IP1
211122_s_at,1.056445652,7.362806324,3.832000929,0.000160312,0.016307164,0.723558879,CXCL11
221823_at,-0.469902174,6.858051383,-3.827354291,0.000163198,0.016430414,0.707762715,MACIR
204165_at,0.401047101,6.952996047,3.826197627,0.000163924,0.016430414,0.703833288,WASF1
220091_at,0.388201087,6.274671937,3.825773584,0.000164191,0.016430414,0.70239299,SLC2A6
212109_at,-0.344398551,7.346399209,-3.825325299,0.000164474,0.016430414,0.700870507,JPT2
51158_at,-0.451101449,6.591798419,-3.824016103,0.000165302,0.016439419,0.696425059,FAM174B
219414_at,-0.691244565,4.994636364,-3.821772487,0.00016673,0.016448966,0.688809869,CLSTN2
219159_s_at,0.466813406,4.562992095,3.820394858,0.000167613,0.016448966,0.684135935,SLAMF7
204533_at,0.880594203,9.860075099,3.817682926,0.000169364,0.016547885,0.67493941,CXCL10
205376_at,-0.597516304,6.406296443,-3.816326542,0.000170246,0.016561438,0.670341898,INPP4B
221978_at,0.412528986,7.049529644,3.811210226,0.000173613,0.0165626,0.653012968,HLA-F
207056_s_at,-0.670851449,4.519486166,-3.810285805,0.000174228,0.0165626,0.649884154,SLC4A8
206181_at,0.484625,5.099980237,3.810085596,0.000174361,0.0165626,0.649206611,SLAMF1
200718_s_at,-0.169019928,12.38238735,-3.809278266,0.0001749,0.0165626,0.64647478,LINC00174
200718_s_at,-0.169019928,12.38238735,-3.809278266,0.0001749,0.0165626,0.64647478,SKP1P1
37079_at,0.167177536,3.956604743,3.808338935,0.00017553,0.0165626,0.643296933,NUS1P3
37079_at,0.167177536,3.956604743,3.808338935,0.00017553,0.0165626,0.643296933,NUS1P2
204372_s_at,0.196836957,8.887367589,3.807842124,0.000175863,0.0165626,0.641616453,KHSRP
202129_s_at,0.297835145,6.631320158,3.807333242,0.000176206,0.0165626,0.639895346,RIOK3
202772_at,-0.206740942,7.651241107,-3.79903952,0.000181876,0.016860455,0.61187354,HMGCL
221647_s_at,-0.162981884,8.441648221,-3.79860253,0.00018218,0.016860455,0.610398592,RIC8A
218223_s_at,0.328737319,8.013063241,3.795415526,0.000184408,0.016860455,0.599646221,PLEKHO1
213266_at,-0.298103261,7.454541502,-3.793933935,0.000185453,0.016860455,0.594650323,TP53BP1
212465_at,-0.174684783,8.979478261,-3.792363943,0.000186566,0.016860455,0.589358225,SETD3
208873_s_at,-0.377891304,10.09309091,-3.79199171,0.00018683,0.016860455,0.588103795,REEP5
216515_x_at,0.110557971,11.99078261,3.789942675,0.000188295,0.016860455,0.581200468,PTMAP3
220192_x_at,-0.846121377,7.927114625,-3.789207173,0.000188823,0.016860455,0.578723321,SPDEF
220094_s_at,0.290949275,8.974110672,3.788908402,0.000189038,0.016860455,0.577717193,MCUR1
213205_s_at,0.189168478,7.208727273,3.788782304,0.000189128,0.016860455,0.577292572,RAD54L2
213550_s_at,-0.275257246,5.503027668,-3.787999907,0.000189693,0.016860455,0.574658213,TMCO6
201607_at,-0.200969203,7.358869565,-3.787615433,0.000189971,0.016860455,0.573363852,PWP1
209176_at,-0.223210145,6.611102767,-3.786214825,0.000190986,0.016883316,0.568649585,SEC23IP
202908_at,-0.387889493,7.56673913,-3.780462206,0.000195211,0.017032943,0.549303216,WFS1
204144_s_at,-0.226657609,5.775102767,-3.775748024,0.000198739,0.017159269,0.533468604,PIGQ
201978_s_at,-0.167403986,7.969980237,-3.774741737,0.0001995,0.017159269,0.530090826,DELE1
209361_s_at,0.25657971,6.701541502,3.772931474,0.000200875,0.017211136,0.524016369,PCBP4
212196_at,-0.51465942,7.925747036,-3.767167071,0.000205315,0.017458276,0.504690756,IL6ST
218075_at,-0.142710145,5.468731225,-3.767152305,0.000205327,0.017458276,0.504641287,AAAS
211110_s_at,-0.667661232,6.169383399,-3.765300325,0.000206773,0.017514395,0.498437966,AR
212660_at,-0.333702899,8.066011858,-3.761375765,0.00020987,0.017676408,0.485301354,JADE2
211200_s_at,-0.35275,5.657197628,-3.756664865,0.000213645,0.017731724,0.469548696,EFCAB2
210776_x_at,0.249963768,8.649715415,3.756083775,0.000214115,0.017731724,0.467606822,TCF3
203685_at,-0.611711957,8.058142292,-3.753479964,0.000216233,0.017840826,0.458908722,BCL2
219686_at,-0.475157609,5.093482213,-3.746183471,0.000222275,0.018271653,0.434563133,STK32B
209618_at,-0.360769928,3.579667984,-3.743962969,0.000224145,0.018357641,0.427162526,CTNND2
214617_at,0.467817029,6.907798419,3.742609741,0.000225292,0.01838399,0.422654328,PRF1
218813_s_at,-0.32584058,5.11483004,-3.739369344,0.000228061,0.018475565,0.411865024,SH3GLB2
220183_s_at,-0.352666667,5.41512253,-3.739355513,0.000228073,0.018475565,0.411818991,NUDT6
212397_at,0.305009058,9.352363636,3.736957088,0.000230143,0.018508666,0.403838511,RDX
206854_s_at,0.271586957,7.793003953,3.727333451,0.00023863,0.019122165,0.371862773,MAP3K7
205890_s_at,0.993121377,8.996454545,3.722496558,0.000243006,0.019366208,0.355819282,GABBR1
205890_s_at,0.993121377,8.996454545,3.722496558,0.000243006,0.019366208,0.355819282,UBD
201397_at,0.568777174,7.462996047,3.721095271,0.000244288,0.01936658,0.351174817,PHGDH
217935_s_at,-0.228905797,7.332418972,-3.718474896,0.000246703,0.019488624,0.342493946,UQCC1
216092_s_at,-0.518572464,7.959288538,-3.714289313,0.000250606,0.019727006,0.32863909,SLC7A8
218763_at,-0.165456522,7.922810277,-3.710374941,0.000254309,0.019850701,0.315694551,STX18
213848_at,0.25086413,7.000509881,3.70975814,0.000254897,0.019850701,0.313655943,DUSP7
203298_s_at,0.278800725,8.126003953,3.708874719,0.000255741,0.019850701,0.31073665,JARID2
214228_x_at,0.245708333,5.889592885,3.705663898,0.000258834,0.019872664,0.300131597,TNFRSF4
214777_at,0.987610507,8.797027668,3.705276689,0.000259209,0.019872664,0.298853233,IGKV4-1
209114_at,-0.705197464,6.409407115,-3.705041236,0.000259437,0.019872664,0.298075948,TSPAN1
203257_s_at,-0.254855072,7.521581028,-3.701359309,0.000263034,0.019872664,0.285926761,CSTPP1
209179_s_at,-0.266701087,7.989529644,-3.700651706,0.000263731,0.019872664,0.283593132,MBOAT7
216503_s_at,0.318076087,5.711193676,3.699560431,0.000264809,0.019872664,0.279994954,MLLT10
212638_s_at,-0.447572464,9.126695652,-3.699390465,0.000264977,0.019872664,0.279434621,WWP1
205355_at,-0.513757246,5.549960474,-3.69853851,0.000265822,0.019872664,0.276626306,ACADSB
207059_at,-0.189889493,4.677565217,-3.697367645,0.000266987,0.019872664,0.272767704,PAX9
208092_s_at,0.383184783,5.763754941,3.696902604,0.000267451,0.019872664,0.271235456,CYRIA
218350_s_at,0.379360507,8.634826087,3.696553345,0.000267801,0.019872664,0.270084808,GMNN
218247_s_at,0.286505435,8.101241107,3.695371146,0.000268985,0.019872664,0.266190721,MEX3C
219382_at,-0.28813587,6.642075099,-3.694847817,0.000269511,0.019872664,0.264467267,SERTAD3
214825_at,-0.36501087,4.786245059,-3.693277052,0.000271096,0.019872664,0.25929564,NALF1
206241_at,0.128429348,3.743422925,3.693184822,0.00027119,0.019872664,0.25899204,KPNA5
202637_s_at,0.431144928,7.46258498,3.690317616,0.000274106,0.020020524,0.249557247,ICAM1
218319_at,0.363675725,8.528841897,3.687574082,0.000276924,0.020160273,0.240535522,PELI1
214487_s_at,0.241358696,6.01529249,3.684646519,0.000279962,0.020315014,0.230915243,RAP2A
213623_at,-0.380036232,5.627897233,-3.683479443,0.000281181,0.02032278,0.227082011,KIF3A
204000_at,-0.292992754,7.345332016,-3.68280038,0.000281893,0.02032278,0.224852142,GNB5
210056_at,-0.448974638,5.568671937,-3.681836415,0.000282907,0.020330058,0.221687356,RND1
220341_s_at,-0.183141304,6.984280632,-3.680252325,0.00028458,0.020351165,0.216488252,MRNIP
214700_x_at,0.26657971,7.035486166,3.679829854,0.000285028,0.020351165,0.215102008,RIF1
202862_at,-0.46779529,7.756664032,-3.678523665,0.000286416,0.020384977,0.210816935,FAH
206749_at,0.187471014,4.165671937,3.676845886,0.000288209,0.020432463,0.205314822,CD1B
